종목,내용
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/aroch 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"아시아 역
@asiayeok
·
Jun 20, 2011
[장외주식 주간시황] 코리아로터리서비스, 한주간 60% 급등… ‘로또복권 미지급수수료 지급’ 판결 승소 기대: IPO주인 엠케이트렌드, 아이씨디도 동반 급등지난주에도 장외주식시장이 내림세를 지속했다. ... http://bit.ly/mxDf8I"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 18, 2011
비상장주식 장외주식 패턴 [2011.06.17] 관심종목 유동성 http://durl.me/ak52b 이번주 특징주로는 코리아로터리서비스 입니다.
단기급등율이 50%에 가까운 큰 상승세를 보였습니다. KT파워텔은 주파수 회수조치로 중장기적인 악재입니"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 17, 2011
비상장주식 장외주식 패턴 [2011.06.16] 관심종목 유동성 http://durl.me/ahip6 코리아로터리서비스의 강세가 이어지고 있으며 스포츠토토의 매도물량과 매수호가 하락또한 특이사항입니다. 메디슨, 엘피온은 소폭 강보합으로 장을 마감하였습"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 16, 2011
비상장주식 장외주식 패턴 [2011.06.15] 관심종목 유동성 http://durl.me/aey44 관심종목군에서는 엘피온, 코리아로터리서비스의 상승세가 이어지고 있으며 유동성에서는 메디슨과 엘피온의 매수세가 이어지고 있습니다."
코리아로터리,"dulset.net
@dulsetnet
·
Jun 15, 2011
뉴스>매경> [장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09,... http://bit.ly/maqD8S"
코리아로터리,"아시아 역
@asiayeok
·
Jun 15, 2011
[장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09, +1.37%... http://bit.ly/klQFos"
코리아로터리,"JinKyu Lee
@myjinkyu
·
Jun 15, 2011
[장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09, +1.37%... http://bit.ly/jr5dVY"
코리아로터리,"황금돼지 IPO
@ipostock
·
Jul 26, 2010
코리아로터리서비스, 한국특수형강 지분 10% 확보… 40여곳 2000억 투자 http://is.gd/dJRC3  #증권당_  http://mtwt.kr/2j6d"
코리아로터리,
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.22] 관심종목 유동성 http://durl.me/avgpm 메디슨, 엘피온, 세원테크, 코리아로터리서비스는 하락세로 장을 마감하였습니다. 코리아로터리서비스는 급등후 4거래일 연속 조정을 받는 모습입니다."
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.21] 관심종목 유동성 http://durl.me/au4zd KT파워텔, 엘피온, 세원테크, 코리아로터리서비스가 하락세로 장을 마감하였습니다. 유한양행과 당뇨병치료제를 기술이전한 펩트론을 새로이 관심종목에 편입"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.21] 관심종목 유동성 http://durl.me/au3wn KT파워텔, 엘피온, 세원테크, 코리아로터리서비스가 하락세로 장을 마감하였습니다. 유한양행과 당뇨병치료제를 기술이전한 펩트론을 새로이 관심종목에 편입"
코리아로터리,"김실장
@uwin29
·
Jun 21, 2011
[코리아로터리서비스] 코리아로토리서비스 주식을 매수 매도 합니다: 코리아로터리서비스 장외주식을 매수 매도 합니다 코리아로터리주식을 매도 하실분이나 매수하실분 연락주세요^^* 성심껏 가격,수.. http://blog.daum.net/uwin29/1929"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/arodc 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/aroch 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"아시아 역
@asiayeok
·
Jun 20, 2011
[장외주식 주간시황] 코리아로터리서비스, 한주간 60% 급등… ‘로또복권 미지급수수료 지급’ 판결 승소 기대: IPO주인 엠케이트렌드, 아이씨디도 동반 급등지난주에도 장외주식시장이 내림세를 지속했다. ... http://bit.ly/mxDf8I"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 18, 2011
비상장주식 장외주식 패턴 [2011.06.17] 관심종목 유동성 http://durl.me/ak52b 이번주 특징주로는 코리아로터리서비스 입니다.
단기급등율이 50%에 가까운 큰 상승세를 보였습니다. KT파워텔은 주파수 회수조치로 중장기적인 악재입니"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 17, 2011
비상장주식 장외주식 패턴 [2011.06.16] 관심종목 유동성 http://durl.me/ahip6 코리아로터리서비스의 강세가 이어지고 있으며 스포츠토토의 매도물량과 매수호가 하락또한 특이사항입니다. 메디슨, 엘피온은 소폭 강보합으로 장을 마감하였습"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 16, 2011
비상장주식 장외주식 패턴 [2011.06.15] 관심종목 유동성 http://durl.me/aey44 관심종목군에서는 엘피온, 코리아로터리서비스의 상승세가 이어지고 있으며 유동성에서는 메디슨과 엘피온의 매수세가 이어지고 있습니다."
코리아로터리,"dulset.net
@dulsetnet
·
Jun 15, 2011
뉴스>매경> [장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09,... http://bit.ly/maqD8S"
코리아로터리,"아시아 역
@asiayeok
·
Jun 15, 2011
[장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09, +1.37%... http://bit.ly/klQFos"
코리아로터리,"JinKyu Lee
@myjinkyu
·
Jun 15, 2011
[장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09, +1.37%... http://bit.ly/jr5dVY"
코리아로터리,"황금돼지 IPO
@ipostock
·
Jul 26, 2010
코리아로터리서비스, 한국특수형강 지분 10% 확보… 40여곳 2000억 투자 http://is.gd/dJRC3  #증권당_  http://mtwt.kr/2j6d"
코리아로터리,
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.22] 관심종목 유동성 http://durl.me/avgpm 메디슨, 엘피온, 세원테크, 코리아로터리서비스는 하락세로 장을 마감하였습니다. 코리아로터리서비스는 급등후 4거래일 연속 조정을 받는 모습입니다."
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.21] 관심종목 유동성 http://durl.me/au4zd KT파워텔, 엘피온, 세원테크, 코리아로터리서비스가 하락세로 장을 마감하였습니다. 유한양행과 당뇨병치료제를 기술이전한 펩트론을 새로이 관심종목에 편입"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.21] 관심종목 유동성 http://durl.me/au3wn KT파워텔, 엘피온, 세원테크, 코리아로터리서비스가 하락세로 장을 마감하였습니다. 유한양행과 당뇨병치료제를 기술이전한 펩트론을 새로이 관심종목에 편입"
코리아로터리,"김실장
@uwin29
·
Jun 21, 2011
[코리아로터리서비스] 코리아로토리서비스 주식을 매수 매도 합니다: 코리아로터리서비스 장외주식을 매수 매도 합니다 코리아로터리주식을 매도 하실분이나 매수하실분 연락주세요^^* 성심껏 가격,수.. http://blog.daum.net/uwin29/1929"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/arodc 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/aroch 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"아시아 역
@asiayeok
·
Jun 20, 2011
[장외주식 주간시황] 코리아로터리서비스, 한주간 60% 급등… ‘로또복권 미지급수수료 지급’ 판결 승소 기대: IPO주인 엠케이트렌드, 아이씨디도 동반 급등지난주에도 장외주식시장이 내림세를 지속했다. ... http://bit.ly/mxDf8I"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 18, 2011
비상장주식 장외주식 패턴 [2011.06.17] 관심종목 유동성 http://durl.me/ak52b 이번주 특징주로는 코리아로터리서비스 입니다.
단기급등율이 50%에 가까운 큰 상승세를 보였습니다. KT파워텔은 주파수 회수조치로 중장기적인 악재입니"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 17, 2011
비상장주식 장외주식 패턴 [2011.06.16] 관심종목 유동성 http://durl.me/ahip6 코리아로터리서비스의 강세가 이어지고 있으며 스포츠토토의 매도물량과 매수호가 하락또한 특이사항입니다. 메디슨, 엘피온은 소폭 강보합으로 장을 마감하였습"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 16, 2011
비상장주식 장외주식 패턴 [2011.06.15] 관심종목 유동성 http://durl.me/aey44 관심종목군에서는 엘피온, 코리아로터리서비스의 상승세가 이어지고 있으며 유동성에서는 메디슨과 엘피온의 매수세가 이어지고 있습니다."
코리아로터리,"dulset.net
@dulsetnet
·
Jun 15, 2011
뉴스>매경> [장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09,... http://bit.ly/maqD8S"
코리아로터리,"아시아 역
@asiayeok
·
Jun 15, 2011
[장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09, +1.37%... http://bit.ly/klQFos"
코리아로터리,"JinKyu Lee
@myjinkyu
·
Jun 15, 2011
[장외주식 시황] 코리아로터리서비스 25% 급등하며 52주 신고가 경신: 코스피 지수가 기관의 3,747억원의 순매수로 급등하며 이틀 연속 올랐다. 코스피는 2,076.83p(▲28.09, +1.37%... http://bit.ly/jr5dVY"
코리아로터리,"황금돼지 IPO
@ipostock
·
Jul 26, 2010
코리아로터리서비스, 한국특수형강 지분 10% 확보… 40여곳 2000억 투자 http://is.gd/dJRC3  #증권당_  http://mtwt.kr/2j6d"
코리아로터리,
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.22] 관심종목 유동성 http://durl.me/avgpm 메디슨, 엘피온, 세원테크, 코리아로터리서비스는 하락세로 장을 마감하였습니다. 코리아로터리서비스는 급등후 4거래일 연속 조정을 받는 모습입니다."
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.21] 관심종목 유동성 http://durl.me/au4zd KT파워텔, 엘피온, 세원테크, 코리아로터리서비스가 하락세로 장을 마감하였습니다. 유한양행과 당뇨병치료제를 기술이전한 펩트론을 새로이 관심종목에 편입"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 22, 2011
비상장주식 장외주식 패턴 [2011.06.21] 관심종목 유동성 http://durl.me/au3wn KT파워텔, 엘피온, 세원테크, 코리아로터리서비스가 하락세로 장을 마감하였습니다. 유한양행과 당뇨병치료제를 기술이전한 펩트론을 새로이 관심종목에 편입"
코리아로터리,"김실장
@uwin29
·
Jun 21, 2011
[코리아로터리서비스] 코리아로토리서비스 주식을 매수 매도 합니다: 코리아로터리서비스 장외주식을 매수 매도 합니다 코리아로터리주식을 매도 하실분이나 매수하실분 연락주세요^^* 성심껏 가격,수.. http://blog.daum.net/uwin29/1929"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/arodc 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 21, 2011
비상장주식 장외주식 패턴 [2011.06.20] 관심종목 유동성 http://durl.me/aroch 메디슨은 7천원선에서 횡보세를 보이면서 강보함을 KT파워텔은 주파수 문제로 매도물량이 쌓이고 코리아로터리서비스는 차익실현매물로 조정을 받고 있습니다."
코리아로터리,"아시아 역
@asiayeok
·
Jun 20, 2011
[장외주식 주간시황] 코리아로터리서비스, 한주간 60% 급등… ‘로또복권 미지급수수료 지급’ 판결 승소 기대: IPO주인 엠케이트렌드, 아이씨디도 동반 급등지난주에도 장외주식시장이 내림세를 지속했다. ... http://bit.ly/mxDf8I"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 18, 2011
비상장주식 장외주식 패턴 [2011.06.17] 관심종목 유동성 http://durl.me/ak52b 이번주 특징주로는 코리아로터리서비스 입니다.
단기급등율이 50%에 가까운 큰 상승세를 보였습니다. KT파워텔은 주파수 회수조치로 중장기적인 악재입니"
코리아로터리,"은결과미르
@MIYUNGLOVE
·
Jun 17, 2011
비상장주식 장외주식 패턴 [2011.06.16] 관심종목 유동성 http://durl.me/ahip6 코리아로터리서비스의 강세가 이어지고 있으며 스포츠토토의 매도물량과 매수호가 하락또한 특이사항입니다. 메디슨, 엘피온은 소폭 강보합으로 장을 마감하였습"
